3001_21_JUMP_STREET_01.00.57.988-01.01.00.333,01.00.57.988,01.01.00.333,01.00.57.988,01.01.00.333,[...] spots a laptop on a desk and opens it.
3001_21_JUMP_STREET_01.01.01.596-01.01.03.085,01.01.01.596,01.01.03.085,01.01.01.341,01.01.03.341,Bringing up an email account [...] finds several messages from cooldeets88.
3001_21_JUMP_STREET_01.01.03.085-01.01.04.348,01.01.03.085,01.01.04.348,01.01.02.717,01.01.04.717,"Including one titled, New Supply Just in Bro."
3001_21_JUMP_STREET_01.01.05.317-01.01.10.466,01.01.05.317,01.01.10.466,01.01.05.317,01.01.10.466,[...] and the nerds listen in on [...] and [...].
3001_21_JUMP_STREET_01.01.14.616-01.01.18.281,01.01.14.616,01.01.18.281,01.01.14.616,01.01.18.281,[...] sits close to [...].
3001_21_JUMP_STREET_01.01.53.282-01.01.57.909,01.01.53.282,01.01.57.909,01.01.53.282,01.01.57.909,[...] whips throwing stars at a Zod poster.
3001_21_JUMP_STREET_01.02.42.444-01.02.45.200,01.02.42.444,01.02.45.200,01.02.42.444,01.02.45.200,[...] gazes at him with doe-like eyes.
3001_21_JUMP_STREET_01.02.46.570-01.02.50.647,01.02.46.570,01.02.50.647,01.02.46.570,01.02.50.647,[...] remembers asking out Melody in high school.
3001_21_JUMP_STREET_01.03.30.998-01.03.33.933,01.03.30.998,01.03.33.933,01.03.30.998,01.03.33.933,[...] smiles warmly.
3001_21_JUMP_STREET_01.03.43.099-01.03.50.913,01.03.43.099,01.03.50.913,01.03.43.099,01.03.50.913,"As [...] gazes into his eyes, SOMEONE's grin fades."
3001_21_JUMP_STREET_01.03.50.913-01.03.54.291,01.03.50.913,01.03.54.291,01.03.50.913,01.03.54.291,"Her expression tender, [...] leans her lips toward his."
3001_21_JUMP_STREET_01.03.54.291-01.03.59.500,01.03.54.291,01.03.59.500,01.03.54.291,01.03.59.500,[...] shakes her hand.
3001_21_JUMP_STREET_01.04.03.631-01.04.07.840,01.04.03.631,01.04.07.840,01.04.03.631,01.04.07.840,[...] and the others come in and sit around them.
3001_21_JUMP_STREET_01.04.37.979-01.04.39.556,01.04.37.979,01.04.39.556,01.04.37.768,01.04.39.768,[...] turns it off.
3001_21_JUMP_STREET_01.04.40.914-01.04.43.006,01.04.40.914,01.04.43.006,01.04.40.914,01.04.43.006,[...] flings a throwing star into the Zod posters face.
3001_21_JUMP_STREET_01.04.43.310-01.04.47.422,01.04.43.310,01.04.47.422,01.04.43.310,01.04.47.422,Now at his desk in the bullpen [...] laughs.
3001_21_JUMP_STREET_01.04.50.038-01.04.58.309,01.04.50.038,01.04.58.309,01.04.50.038,01.04.58.309,"Sitting tensely behind him [...] opens his desk drawer, then slams it."
3001_21_JUMP_STREET_01.04.58.906-01.05.01.680,01.04.58.906,01.05.01.680,01.04.58.906,01.05.01.680,[...] and her partner come in.
3001_21_JUMP_STREET_01.05.17.459-01.05.22.480,01.05.17.459,01.05.22.480,01.05.17.459,01.05.22.480,"Later, [...] and [...] sit in SOMEONE's office."
3001_21_JUMP_STREET_01.05.35.579-01.05.38.403,01.05.35.579,01.05.38.403,01.05.35.579,01.05.38.403,[...] and [...] stare.
3001_21_JUMP_STREET_01.05.40.467-01.05.43.619,01.05.40.467,01.05.43.619,01.05.40.467,01.05.43.619,"Later, [...] follows his partner out of the church."
3001_21_JUMP_STREET_01.05.52.083-01.05.56.867,01.05.52.083,01.05.56.867,01.05.52.083,01.05.56.867,They reach their car.
3001_21_JUMP_STREET_01.06.04.294-01.06.10.773,01.06.04.294,01.06.10.773,01.06.04.294,01.06.10.773,Now in a theater dressing room [...] curls her hair into ringlets.
3001_21_JUMP_STREET_01.06.10.773-01.06.13.450,01.06.10.773,01.06.13.450,01.06.10.773,01.06.13.450,[...] wears his Peter Pan costume.
3001_21_JUMP_STREET_01.06.18.887-01.06.23.994,01.06.18.887,01.06.23.994,01.06.18.887,01.06.23.994,"As [...] poses playfully, [...] approaches."
3001_21_JUMP_STREET_01.06.24.831-01.06.32.716,01.06.24.831,01.06.32.716,01.06.24.831,01.06.32.716,[...] tenderly fastens his collar.
3001_21_JUMP_STREET_01.06.35.302-01.06.39.326,01.06.35.302,01.06.39.326,01.06.35.302,01.06.39.326,"Now, [...] stands before his chemistry classmates."
3001_21_JUMP_STREET_01.06.39.326-01.06.46.589,01.06.39.326,01.06.46.589,01.06.39.326,01.06.46.589,[...] wears a decorated hoodies.
3001_21_JUMP_STREET_01.07.05.420-01.07.09.715,01.07.05.420,01.07.09.715,01.07.05.420,01.07.09.715,[...] glances nervously at [...].
3001_21_JUMP_STREET_01.07.10.556-01.07.14.627,01.07.10.556,01.07.14.627,01.07.10.556,01.07.14.627,The window behind her shows [...] and his black gay friend furtively carrying a pinata.
3001_21_JUMP_STREET_01.07.18.932-01.07.21.585,01.07.18.932,01.07.21.585,01.07.18.932,01.07.21.585,In the dressing room.
3001_21_JUMP_STREET_01.07.58.368-01.08.01.263,01.07.58.368,01.08.01.263,01.07.58.368,01.08.01.263,"Outside, [...] and his friend drive off."
3001_21_JUMP_STREET_01.08.03.911-01.08.07.879,01.08.03.911,01.08.07.879,01.08.03.911,01.08.07.879,[...] slides over the Camaros hood then gets in with his partner.
3001_21_JUMP_STREET_01.08.07.173-01.08.08.472,01.08.07.173,01.08.08.472,01.08.06.823,01.08.08.823,[...] starts the engine.
3001_21_JUMP_STREET_01.08.07.992-01.08.13.662,01.08.07.992,01.08.13.662,01.08.07.992,01.08.13.662,The revving vintage car starts to backup then lurches to a halt.
3001_21_JUMP_STREET_01.08.13.662-01.08.19.329,01.08.13.662,01.08.19.329,01.08.13.662,01.08.19.329,It sports a boot.
3001_21_JUMP_STREET_01.08.19.788-01.08.21.470,01.08.19.788,01.08.21.470,01.08.19.629,01.08.21.629,[...] turns.
3001_21_JUMP_STREET_01.08.22.582-01.08.28.370,01.08.22.582,01.08.28.370,01.08.22.582,01.08.28.370,They rush to the student Driver's car.
3001_21_JUMP_STREET_01.08.28.370-01.08.32.075,01.08.28.370,01.08.32.075,01.08.28.370,01.08.32.075,They ignore the instructor and get in behind the twin steering wheels.
3001_21_JUMP_STREET_01.08.36.819-01.08.44.935,01.08.36.819,01.08.44.935,01.08.36.819,01.08.44.935,"Now, SOMEONE's maroon sedan arrives at a highway underpass where the biker gang, the One-Percenter's awaits the young dealer and his friend."
3001_21_JUMP_STREET_01.08.45.035-01.08.47.457,01.08.45.035,01.08.47.457,01.08.45.035,01.08.47.457,Near a rusted out wreck across the lot The Driver's Ed car rolls to a stop.
3001_21_JUMP_STREET_01.08.48.039-01.08.53.799,01.08.48.039,01.08.53.799,01.08.48.039,01.08.53.799,[...] and [...] watch the deal go down.
3001_21_JUMP_STREET_01.08.54.462-01.08.59.853,01.08.54.462,01.08.59.853,01.08.54.462,01.08.59.853,The dealer's handover the pinata.
3001_21_JUMP_STREET_01.09.20.879-01.09.22.187,01.09.20.879,01.09.22.187,01.09.20.533,01.09.22.533,The guys duck.
3001_21_JUMP_STREET_01.09.22.187-01.09.22.496,01.09.22.187,01.09.22.496,01.09.21.342,01.09.23.342,[...] pulls SOMEONE's head toward his lap.
3001_21_JUMP_STREET_01.09.23.335-01.09.26.497,01.09.23.335,01.09.26.497,01.09.23.335,01.09.26.497,One by one the bikers ride off on their choppers.
3001_21_JUMP_STREET_01.09.41.729-01.09.45.093,01.09.41.729,01.09.45.093,01.09.41.729,01.09.45.093,"As the last of the bikers rides off, [...] rises from SOMEONE's lap."
3001_21_JUMP_STREET_01.09.49.637-01.09.53.302,01.09.49.637,01.09.53.302,01.09.49.637,01.09.53.302,"At a stoplight, the gang leader idles at the front of the pack."
3001_21_JUMP_STREET_01.09.53.302-01.09.56.849,01.09.53.302,01.09.56.849,01.09.53.302,01.09.56.849,The Driver's Ed car pulls up behind them.
3001_21_JUMP_STREET_01.10.03.983-01.10.06.310,01.10.03.983,01.10.06.310,01.10.03.983,01.10.06.310,[...] steps on the brake and the car stops short again.
3001_21_JUMP_STREET_01.10.16.987-01.10.22.019,01.10.16.987,01.10.22.019,01.10.16.987,01.10.22.019,"[...] stomps the accelerator, then hammer fists his groin."
3001_21_JUMP_STREET_01.10.22.019-01.10.25.718,01.10.22.019,01.10.25.718,01.10.22.019,01.10.25.718,"As [...] recoils, the car rams the bearded biker's rear tire knocking him onto the hood."
3001_21_JUMP_STREET_01.10.38.432-01.10.41.792,01.10.38.432,01.10.41.792,01.10.38.432,01.10.41.792,He rips the student driver sign off the roof and bashes it over the hood.
3001_21_JUMP_STREET_01.10.43.219-01.10.51.205,01.10.43.219,01.10.51.205,01.10.43.219,01.10.51.205,As he jumps up and down on the hood his cohorts get off their bikes and watch.
3001_21_JUMP_STREET_01.10.51.805-01.10.52.854,01.10.51.805,01.10.52.854,01.10.51.330,01.10.53.330,"[...] observes an instruction card, before you drive fasten seatbelt, check mirrors, hands on ten and two."
3001_21_JUMP_STREET_01.10.55.104-01.10.59.438,01.10.55.104,01.10.59.438,01.10.55.104,01.10.59.438,The car peels out dropping the biker and knocking over the motorcycles.
3001_21_JUMP_STREET_01.11.05.938-01.11.07.559,01.11.05.938,01.11.07.559,01.11.05.749,01.11.07.749,They blow through a red light.
3001_21_JUMP_STREET_01.11.07.559-01.11.13.940,01.11.07.559,01.11.13.940,01.11.07.559,01.11.13.940,The bikers get back on the motorcycles and speed after them.
3001_21_JUMP_STREET_01.11.12.389-01.11.13.925,01.11.12.389,01.11.13.925,01.11.12.157,01.11.14.157,The leader weaves through traffic with the pinata strapped to his sissy bar.
3001_21_JUMP_STREET_01.11.15.134-01.11.16.894,01.11.15.134,01.11.16.894,01.11.15.014,01.11.17.014,The bikers gain on them.
3001_21_JUMP_STREET_01.11.17.541-01.11.21.340,01.11.17.541,01.11.21.340,01.11.17.541,01.11.21.340,They slap at each other's hands.
3001_21_JUMP_STREET_01.11.21.726-01.11.24.862,01.11.21.726,01.11.24.862,01.11.21.726,01.11.24.862,"Heading up a clogged freeway onramp they jam the breaks, stopping an inch shy of a station wagon full of kids."
3001_21_JUMP_STREET_01.11.31.878-01.11.34.061,01.11.31.878,01.11.34.061,01.11.31.878,01.11.34.061,[...] flees.
3001_21_JUMP_STREET_01.11.34.061-01.11.35.351,01.11.34.061,01.11.35.351,01.11.33.706,01.11.35.706,[...] spots him running away.
3001_21_JUMP_STREET_01.11.36.102-01.11.40.759,01.11.36.102,01.11.40.759,01.11.36.102,01.11.40.759,[...] catches up with him.
3001_21_JUMP_STREET_01.11.50.086-01.11.51.667,01.11.50.086,01.11.51.667,01.11.49.877,01.11.51.877,[...] spots a sports car.
3001_21_JUMP_STREET_01.11.53.316-01.11.53.996,01.11.53.316,01.11.53.996,01.11.52.656,01.11.54.656,[...] head-butts the driver.
3001_21_JUMP_STREET_01.11.53.996-01.11.57.844,01.11.53.996,01.11.57.844,01.11.53.996,01.11.57.844,[...] pulls him out then gets behind the wheel.
3001_21_JUMP_STREET_01.11.59.065-01.12.00.473,01.11.59.065,01.12.00.473,01.11.58.769,01.12.00.769,A light turns green and [...] speeds on to the freeway.
3001_21_JUMP_STREET_01.12.14.894-01.12.15.953,01.12.14.894,01.12.15.953,01.12.14.424,01.12.16.424,A biker pulls out a handgun and takes aim.
3001_21_JUMP_STREET_01.12.16.169-01.12.18.538,01.12.16.169,01.12.18.538,01.12.16.169,01.12.18.538,"Using a tennis racket, [...] hits a golf ball into his head."
3001_21_JUMP_STREET_01.12.18.538-01.12.22.966,01.12.18.538,01.12.22.966,01.12.18.538,01.12.22.966,"The biker wipes out into a truck, busting open its side gate and spilling flammable propane tanks onto the pavement."
3001_21_JUMP_STREET_01.12.22.966-01.12.24.693,01.12.22.966,01.12.24.693,01.12.22.830,01.12.24.830,"One breaks open, spewing gas."
3001_21_JUMP_STREET_01.12.34.541-01.12.37.442,01.12.34.541,01.12.37.442,01.12.34.541,01.12.37.442,Back at the school auditorium.
3001_21_JUMP_STREET_01.12.53.256-01.12.56.256,01.12.53.256,01.12.56.256,01.12.53.256,01.12.56.256,they jump out and run on foot.
3001_21_JUMP_STREET_01.12.56.356-01.12.57.356,01.12.56.356,01.12.57.356,01.12.55.856,01.12.57.856,"[...] gets a text from [...], ""Where the hell are you?""."
3001_21_JUMP_STREET_01.13.10.705-01.13.13.005,01.13.10.705,01.13.13.005,01.13.10.705,01.13.13.005,[...] leaps over the top of a stopped car.
3001_21_JUMP_STREET_01.13.13.705-01.13.19.540,01.13.13.705,01.13.19.540,01.13.13.705,01.13.19.540,[...] pulls the driver out.
3001_21_JUMP_STREET_01.13.23.397-01.13.27.684,01.13.23.397,01.13.27.684,01.13.23.397,01.13.27.684,They drive off in her pink Volkswagen Beetle toward a bridge.
3001_21_JUMP_STREET_01.13.32.837-01.13.36.532,01.13.32.837,01.13.36.532,01.13.32.837,01.13.36.532,"As the Beetle rides up alongside a tanker truck, one of the bikers gains on them."
3001_21_JUMP_STREET_01.13.37.065-01.13.40.037,01.13.37.065,01.13.40.037,01.13.37.065,01.13.40.037,The vehicles reach the center of the bridge over a river.
3001_21_JUMP_STREET_01.13.44.849-01.13.48.533,01.13.44.849,01.13.48.533,01.13.44.849,01.13.48.533,[...] tosses out a sunshade which wraps around the biker's face.
3001_21_JUMP_STREET_01.13.48.533-01.13.51.702,01.13.48.533,01.13.51.702,01.13.48.533,01.13.51.702,Firing wildly he shoots holes through the tanker.
3001_21_JUMP_STREET_01.13.52.310-01.13.55.563,01.13.52.310,01.13.55.563,01.13.52.310,01.13.55.563,He overtakes the rig and falls off his bike.
3001_21_JUMP_STREET_01.13.55.563-01.13.57.473,01.13.55.563,01.13.57.473,01.13.55.518,01.13.57.518,The truck runs over his legs.
3001_21_JUMP_STREET_01.13.57.473-01.14.00.449,01.13.57.473,01.14.00.449,01.13.57.473,01.14.00.449,The tanker slows to a stop gushing oil and fuel as sparks fly from the tumbling motorcycle.
3001_21_JUMP_STREET_01.14.06.901-01.14.09.992,01.14.06.901,01.14.09.992,01.14.06.901,01.14.09.992,We dramatically zoom back from the tanker ad glide above the truss bridge.
3001_21_JUMP_STREET_01.14.16.433-01.14.21.377,01.14.16.433,01.14.21.377,01.14.16.433,01.14.21.377,"Yielding a silver revolver, the gang leader pulls up alongside the Beetle and shoots out the driver side window."
3001_21_JUMP_STREET_01.14.22.505-01.14.24.669,01.14.22.505,01.14.24.669,01.14.22.505,01.14.24.669,[...] swerves into another traffic lane.
3001_21_JUMP_STREET_01.14.31.500-01.14.32.716,01.14.31.500,01.14.32.716,01.14.31.108,01.14.33.108,[...] finds a four-shot pistol.
3001_21_JUMP_STREET_01.14.32.816-01.14.33.816,01.14.32.816,01.14.33.816,01.14.32.316,01.14.34.316,[...] glances at his partner.
3001_21_JUMP_STREET_01.14.33.916-01.14.36.716,01.14.33.916,01.14.36.716,01.14.33.916,01.14.36.716,The gang leader cuts off a sedan and rides up alongside them again.
3001_21_JUMP_STREET_01.14.38.997-01.14.44.052,01.14.38.997,01.14.44.052,01.14.38.997,01.14.44.052,[...] aims out the driver side window.
3001_21_JUMP_STREET_01.14.49.198-01.14.51.293,01.14.49.198,01.14.51.293,01.14.49.198,01.14.51.293,The gang leader takes aim.
3001_21_JUMP_STREET_01.14.52.093-01.14.53.447,01.14.52.093,01.14.53.447,01.14.51.770,01.14.53.770,[...] grabs SOMEONE's pistol and pulls the trigger himself.
3001_21_JUMP_STREET_01.14.53.447-01.14.54.147,01.14.53.447,01.14.54.147,01.14.52.797,01.14.54.797,The pinata bursts.
3001_21_JUMP_STREET_01.14.56.018-01.14.57.952,01.14.56.018,01.14.57.952,01.14.55.985,01.14.57.985,"As the gang leader swerves, a truck hauling chickens blocks his path."
3001_21_JUMP_STREET_01.14.58.172-01.15.00.973,01.14.58.172,01.15.00.973,01.14.58.172,01.15.00.973,He wipes out and his bike slides underneath the vehicle.
3001_21_JUMP_STREET_01.15.01.363-01.15.05.528,01.15.01.363,01.15.05.528,01.15.01.363,01.15.05.528,The truck explodes and chicken feathers fly into the Beetle.
3001_21_JUMP_STREET_01.15.23.442-01.15.25.345,01.15.23.442,01.15.25.345,01.15.23.394,01.15.25.394,The return to Sagan High and [...] parks crookedly in a space.
3001_21_JUMP_STREET_01.15.25.672-01.15.29.922,01.15.25.672,01.15.29.922,01.15.25.672,01.15.29.922,[...] runs off.
3001_21_JUMP_STREET_01.15.59.827-01.16.03.827,01.15.59.827,01.16.03.827,01.15.59.827,01.16.03.827,In the auditorium the audience watches [...] perform with the understudy.
3001_21_JUMP_STREET_01.16.03.827-01.16.08.049,01.16.03.827,01.16.08.049,01.16.03.827,01.16.08.049,[...] runs on stage.
3001_21_JUMP_STREET_01.16.16.926-01.16.24.472,01.16.16.926,01.16.24.472,01.16.16.926,01.16.24.472,[...] takes flying harness ropes off French and hooks them to his own costume.
3001_21_JUMP_STREET_01.16.35.129-01.16.37.251,01.16.35.129,01.16.37.251,01.16.35.129,01.16.37.251,[...] sneaks past stagehands.
3001_21_JUMP_STREET_01.16.37.251-01.16.40.644,01.16.37.251,01.16.40.644,01.16.37.251,01.16.40.644,As [...] rises off of the stage [...] falls of a fake boulder and grabs on to his dangling partner.
3001_21_JUMP_STREET_01.16.43.930-01.16.45.804,01.16.43.930,01.16.45.804,01.16.43.867,01.16.45.867,The stagehands struggle with the ropes.
3001_21_JUMP_STREET_01.16.45.848-01.16.51.105,01.16.45.848,01.16.51.105,01.16.45.848,01.16.51.105,They swing before the crowd.
3001_21_JUMP_STREET_01.16.57.399-01.17.01.050,01.16.57.399,01.17.01.050,01.16.57.399,01.17.01.050,[...] falls hard on a fake boulder then tumbles on to the stage.
3001_21_JUMP_STREET_01.17.02.270-01.17.04.832,01.17.02.270,01.17.04.832,01.17.02.270,01.17.04.832,"Upside down, [...] swings past [...]."
3001_21_JUMP_STREET_01.17.08.818-01.17.11.141,01.17.08.818,01.17.11.141,01.17.08.818,01.17.11.141,The stagehands lose control of the ropes and [...] crashes.
3001_21_JUMP_STREET_01.17.11.333-01.17.14.151,01.17.11.333,01.17.14.151,01.17.11.333,01.17.14.151,[...] and [...] get to their feet.
3001_21_JUMP_STREET_01.17.14.892-01.17.19.720,01.17.14.892,01.17.19.720,01.17.14.892,01.17.19.720,"As [...] charges, [...] leaps over him with the aid of the stagehands working the lines."
3001_21_JUMP_STREET_01.17.21.537-01.17.25.258,01.17.21.537,01.17.25.258,01.17.21.537,01.17.25.258,[...] picks up one of the fake boulders and chucks it at his partner.
3001_21_JUMP_STREET_01.17.25.258-01.17.31.252,01.17.25.258,01.17.31.252,01.17.25.258,01.17.31.252,[...] leaps straight up then dangles over the stage with [...] clinging to his leg.
3001_21_JUMP_STREET_01.17.36.651-01.17.37.634,01.17.36.651,01.17.37.634,01.17.36.143,01.17.38.143,[...] throws glitter in SOMEONE's eyes.
3001_21_JUMP_STREET_01.17.37.634-01.17.39.627,01.17.37.634,01.17.39.627,01.17.37.631,01.17.39.631,The stagehands drop them.
3001_21_JUMP_STREET_01.17.42.625-01.17.44.752,01.17.42.625,01.17.44.752,01.17.42.625,01.17.44.752,"As they wrestle, the principal enters the auditorium with the drama teacher."
3001_21_JUMP_STREET_01.17.44.752-01.17.45.960,01.17.44.752,01.17.45.960,01.17.44.356,01.17.46.356,They hurry on stage and break up the fight.
3001_21_JUMP_STREET_01.17.46.514-01.17.51.320,01.17.46.514,01.17.51.320,01.17.46.514,01.17.51.320,The coach laughs over a girls shoulder as [...] munches on Doritos.
3001_21_JUMP_STREET_01.17.55.511-01.17.59.717,01.17.55.511,01.17.59.717,01.17.55.511,01.17.59.717,[...] and [...] share a disheartened gaze.
3001_21_JUMP_STREET_01.18.02.456-01.18.05.487,01.18.02.456,01.18.05.487,01.18.02.456,01.18.05.487,In the audience [...] applauds over his head.
3001_21_JUMP_STREET_01.18.05.587-01.18.07.069,01.18.05.587,01.18.07.069,01.18.05.328,01.18.07.328,As the curtains close [...] paws at [...].
3001_21_JUMP_STREET_01.18.11.037-01.18.12.390,01.18.11.037,01.18.12.390,01.18.10.714,01.18.12.714,Jump Street.
3001_21_JUMP_STREET_01.18.12.390-01.18.15.264,01.18.12.390,01.18.15.264,01.18.12.390,01.18.15.264,[...] and [...] sit in SOMEONE's office.
3001_21_JUMP_STREET_01.18.15.990-01.18.18.447,01.18.15.990,01.18.18.447,01.18.15.990,01.18.18.447,The goateed man glares at each of them.
3001_21_JUMP_STREET_01.18.15.990-01.18.17.803,01.18.15.990,01.18.17.803,01.18.15.897,01.18.17.897,His hands folded over a desk full of paperwork.
3001_21_JUMP_STREET_01.18.19.790-01.18.20.890,01.18.19.790,01.18.20.890,01.18.19.340,01.18.21.340,[...] glances at his partner.
3001_21_JUMP_STREET_01.18.30.329-01.18.32.353,01.18.30.329,01.18.32.353,01.18.30.329,01.18.32.353,"Beside [...], [...] lowers his sad gaze."
3001_21_JUMP_STREET_01.18.32.575-01.18.35.133,01.18.32.575,01.18.35.133,01.18.32.575,01.18.35.133,"Playing foosball, the others watch the pair clear out their desks."
3001_21_JUMP_STREET_01.18.37.772-01.18.39.541,01.18.37.772,01.18.39.541,01.18.37.657,01.18.39.657,"Outside, [...] and [...] part ways."
3001_21_JUMP_STREET_01.18.37.488-01.18.41.088,01.18.37.488,01.18.41.088,01.18.37.488,01.18.41.088,Each carrying a cardboard box.
3001_21_JUMP_STREET_01.18.41.493-01.18.44.601,01.18.41.493,01.18.44.601,01.18.41.493,01.18.44.601,In her bedroom [...] picks up her vibrating cell phone and sees an incoming call from Doug.
3001_21_JUMP_STREET_01.18.44.701-01.18.47.721,01.18.44.701,01.18.47.721,01.18.44.701,01.18.47.721,"In his own room, [...] holds a phone to his ear."
3001_21_JUMP_STREET_01.18.47.821-01.18.49.885,01.18.47.821,01.18.49.885,01.18.47.821,01.18.49.885,[...] tosses her cell on a dresser ignoring the call.
3001_21_JUMP_STREET_01.18.51.499-01.18.54.586,01.18.51.499,01.18.54.586,01.18.51.499,01.18.54.586,"[...] hangs up, sitting alone on a weightlifting bench."
3001_21_JUMP_STREET_01.18.54.686-01.18.59.042,01.18.54.686,01.18.59.042,01.18.54.686,01.18.59.042,[...] carries a box to his car's open hatchback.
3001_21_JUMP_STREET_01.18.58.974-01.19.00.349,01.18.58.974,01.19.00.349,01.18.58.662,01.19.00.662,"Inside, [...] sits at a laptop."
3001_21_JUMP_STREET_01.18.59.249-01.19.04.511,01.18.59.249,01.19.04.511,01.18.59.249,01.19.04.511,His mother looks out the window then shuts the laptop and gives her son a stern look.
3001_21_JUMP_STREET_01.19.04.811-01.19.11.623,01.19.04.811,01.19.11.623,01.19.04.811,01.19.11.623,"Loading the hatchback, [...] spots [...] ambling across the front lawn."
3001_21_JUMP_STREET_01.19.11.875-01.19.14.512,01.19.11.875,01.19.14.512,01.19.11.875,01.19.14.512,[...] tosses in a final bag as [...] ex-partner meets him by the car.
3001_21_JUMP_STREET_01.19.15.185-01.19.19.113,01.19.15.185,01.19.19.113,01.19.15.185,01.19.19.113,"Staring at [...], [...] shuts the hatchback."
3001_21_JUMP_STREET_01.19.23.705-01.19.27.241,01.19.23.705,01.19.27.241,01.19.23.705,01.19.27.241,[...] starts to go but turns back.
3001_21_JUMP_STREET_01.19.30.826-01.19.36.016,01.19.30.826,01.19.36.016,01.19.30.826,01.19.36.016,[...] shifts his frustrated gaze.
3001_21_JUMP_STREET_01.19.36.595-01.19.39.659,01.19.36.595,01.19.39.659,01.19.36.595,01.19.39.659,"As [...] turns to leave, [...] arrives in his maroon sedan accompanied by his dark haired friend."
3001_21_JUMP_STREET_01.19.53.779-01.20.00.751,01.19.53.779,01.20.00.751,01.19.53.779,01.20.00.751,"Later, in a rundown alley [...] leads the pair away from his car."
3001_21_JUMP_STREET_01.20.01.579-01.20.03.195,01.20.01.579,01.20.03.195,01.20.01.387,01.20.03.387,His cohort hangs back.
3001_21_JUMP_STREET_01.20.52.996-01.20.54.710,01.20.52.996,01.20.54.710,01.20.52.853,01.20.54.853,[...] hands them each one gun.
3001_21_JUMP_STREET_01.20.59.376-01.21.01.545,01.20.59.376,01.21.01.545,01.20.59.376,01.21.01.545,[...] and [...] trade a look.
3001_21_JUMP_STREET_01.21.03.909-01.21.06.181,01.21.03.909,01.21.06.181,01.21.03.909,01.21.06.181,[...] eyes them desperately.
3001_21_JUMP_STREET_01.21.11.802-01.21.12.628,01.21.11.802,01.21.12.628,01.21.11.215,01.21.13.215,The partners take aim.
3001_21_JUMP_STREET_01.21.13.533-01.21.17.785,01.21.13.533,01.21.17.785,01.21.13.533,01.21.17.785,With expert precision they shoot up old bottles and cans on the tailgate of a rundown pickup.
3001_21_JUMP_STREET_01.21.19.193-01.21.23.346,01.21.19.193,01.21.23.346,01.21.19.193,01.21.23.346,"[...] joins them, slack jawed."
3001_21_JUMP_STREET_01.21.35.329-01.21.38.297,01.21.35.329,01.21.38.297,01.21.35.329,01.21.38.297,Now in SOMEONE's room.
3001_21_JUMP_STREET_01.21.35.258-01.21.38.300,01.21.35.258,01.21.38.300,01.21.35.258,01.21.38.300,They stand over weapons and ammo neatly laid out on the bed.
3001_21_JUMP_STREET_01.21.41.508-01.21.46.841,01.21.41.508,01.21.46.841,01.21.41.508,01.21.46.841,"[...] straps on a white bullet proof vest, then dons a tuxedo shirt and buttons the cuffs."
3001_21_JUMP_STREET_01.21.47.378-01.21.49.325,01.21.47.378,01.21.49.325,01.21.47.352,01.21.49.352,[...] buttons a black satin vest over his shirt.
3001_21_JUMP_STREET_01.21.49.717-01.21.51.626,01.21.49.717,01.21.51.626,01.21.49.672,01.21.51.672,[...] loads a clip.
3001_21_JUMP_STREET_01.21.51.626-01.21.53.633,01.21.51.626,01.21.53.633,01.21.51.626,01.21.53.633,[...] pumps a shotgun.
3001_21_JUMP_STREET_01.21.54.220-01.21.57.823,01.21.54.220,01.21.57.823,01.21.54.220,01.21.57.823,"Wearing shoulder holsters, they ready their handguns."
3001_21_JUMP_STREET_01.22.06.924-01.22.11.602,01.22.06.924,01.22.11.602,01.22.06.924,01.22.11.602,"Outside, [...] takes out the trash while [...] mows the front lawn."
3001_21_JUMP_STREET_01.22.11.587-01.22.13.838,01.22.11.587,01.22.13.838,01.22.11.587,01.22.13.838,"Inside, [...] grabs a set of handcuffs."
3001_21_JUMP_STREET_01.22.13.110-01.22.13.996,01.22.13.110,01.22.13.996,01.22.12.553,01.22.14.553,Then tucks a gun behind his back.
3001_21_JUMP_STREET_01.22.13.250-01.22.14.506,01.22.13.250,01.22.14.506,01.22.12.878,01.22.14.878,[...] prepares shotgun shells.
3001_21_JUMP_STREET_01.22.14.832-01.22.16.067,01.22.14.832,01.22.16.067,01.22.14.450,01.22.16.450,They conceal weapons strapped to their ankles.
3001_21_JUMP_STREET_01.22.16.167-01.22.18.162,01.22.16.167,01.22.18.162,01.22.16.165,01.22.18.165,[...] clips the shotgun to the back of his partner's shoulder holster.
3001_21_JUMP_STREET_01.22.18.162-01.22.20.780,01.22.18.162,01.22.20.780,01.22.18.162,01.22.20.780,each man readies themselves at a mirror.
3001_21_JUMP_STREET_01.22.21.156-01.22.29.067,01.22.21.156,01.22.29.067,01.22.21.156,01.22.29.067,As [...] struggles with his bowtie [...] notices.
3001_21_JUMP_STREET_01.22.32.366-01.22.35.991,01.22.32.366,01.22.35.991,01.22.32.366,01.22.35.991,[...] fixes his partner's bowtie.
3001_21_JUMP_STREET_01.22.36.230-01.22.40.650,01.22.36.230,01.22.40.650,01.22.36.230,01.22.40.650,[...] returns to his mirror.
3001_21_JUMP_STREET_01.22.41.874-01.22.44.647,01.22.41.874,01.22.44.647,01.22.41.874,01.22.44.647,Then notices the hanging shotgun clipped to the back of his partners holster.
